index,hold_years,years,adjust_currency,adjust_inflation,simulations,mean,median,std_dev,std_err,min,max
euro-stoxx-50-index,5.0,20,ignore-currency,ignore-inflation,56448,0.018955185358047688,0.03375727667454409,0.05920315615040145,0.0002491842451285412,-0.14610854847534815,0.18211856848962582
euro-stoxx-50-index,10.0,20,ignore-currency,ignore-inflation,37582,0.02135406592804504,0.029214666592134675,0.028006184887864716,0.00014446545423649727,-0.032462908480353714,0.07715400193679467
euro-stoxx-50-index,1.0,25,ignore-currency,ignore-inflation,90333,0.02561812334369818,0.065484405356238,0.18700355679274738,0.00062219519097217,-0.5306914521924914,0.6641704243174877
euro-stoxx-50-index,5.0,25,ignore-currency,ignore-inflation,75272,0.01751617675312298,0.024561859866012115,0.05899227923282888,0.00021501979733599817,-0.14610854847534815,0.18211856848962582
euro-stoxx-50-index,3.0,max,ignore-currency,ignore-inflation,89244,0.008419172545651398,0.02303935832118298,0.10177123680051785,0.000340671292838926,-0.3030836615079351,0.2795198430943209
euro-stoxx-50-index,10.0,25,ignore-currency,ignore-inflation,56428,0.011044504299320107,0.015413058216884545,0.031509992285262814,0.00013264807993642233,-0.06479671255496167,0.07715400193679467
euro-stoxx-50-index,3.0,25,ignore-currency,ignore-inflation,82824,0.019745051301045,0.02911551945612978,0.09312099939282345,0.0003235709528033922,-0.22930929671057965,0.2795198430943209
euro-stoxx-50-index,1.0,max,ignore-currency,ignore-inflation,96813,0.033340746816170275,0.06767087483262024,0.19708330687637468,0.0006334072086961214,-0.5306914521924914,0.6641704243174877
euro-stoxx-50-index,5.0,max,ignore-currency,ignore-inflation,81767,0.01035105671113974,0.01779541524455719,0.06194333611457873,0.00021662349562218185,-0.14610854847534815,0.18211856848962582
euro-stoxx-index-eur,3.0,10,ignore-currency,ignore-inflation,26279,0.045794715648187365,0.04808060174369522,0.04421225398495117,0.00027273334485121176,-0.10786388267792313,0.20460079525426456
euro-stoxx-50-index,10.0,max,ignore-currency,ignore-inflation,62877,0.0049735296247883825,0.01117793904966069,0.035080515513018606,0.0001399007557474487,-0.07470828935425511,0.07715400193679467
euro-stoxx-index-eur,1.0,10,ignore-currency,ignore-inflation,33820,0.06672531885008894,0.07732717942275313,0.13516760934015357,0.0007349974477629078,-0.30009966345817385,0.6731778963935642
euro-stoxx-index-eur,5.0,10,ignore-currency,ignore-inflation,18744,0.051114013364050054,0.05459109805697415,0.029908983506302576,0.00021845928879562538,-0.0156693833301349,0.16824867465915228
euro-stoxx-index-eur,1.0,15,ignore-currency,ignore-inflation,52644,0.06087899485671674,0.08285356683977496,0.1420699659878379,0.0006191955638870382,-0.30009966345817385,0.6731778963935642
euro-stoxx-index-eur,3.0,15,ignore-currency,ignore-inflation,45102,0.05611113142435692,0.051068314680709825,0.04762560757333204,0.00022425525505786548,-0.10786388267792313,0.21410585277195704
euro-stoxx-index-eur,10.0,15,ignore-currency,ignore-inflation,18745,0.050125679152245285,0.04804503486065492,0.01221612199263707,8.922583864640761e-05,0.018552548375708522,0.0895181820473685
euro-stoxx-index-eur,5.0,15,ignore-currency,ignore-inflation,37581,0.05044508436832001,0.051534826551085766,0.03365295349984792,0.00017359572235915594,-0.07231545559678143,0.16824867465915228
euro-stoxx-index-eur,1.0,max,ignore-currency,ignore-inflation,59036,0.06524276696114294,0.0810306854110816,0.1430591366093308,0.0005887855427316052,-0.30009966345817385,0.6731778963935642
euro-stoxx-index-eur,5.0,max,ignore-currency,ignore-inflation,43907,0.05267706470975016,0.05490879295824991,0.03287102619071918,0.00015687234195330526,-0.07231545559678143,0.16824867465915228
euro-stoxx-index-eur,3.0,max,ignore-currency,ignore-inflation,51425,0.05077748325191819,0.04705744041244353,0.04840409566960427,0.00021344941086447146,-0.10786388267792313,0.21410585277195704
euro-stoxx-index-eur,10.0,max,ignore-currency,ignore-inflation,25072,0.047877904323820504,0.04690407307637956,0.013610995976153667,8.59598038934762e-05,-0.00540234732466971,0.0895181820473685
null,3.0,10,adjust-currency,ignore-inflation,25320,0.007421197411024141,0.0039377439916949974,0.019196272159976935,0.00012063825537019358,-0.05234009728736688,0.05073651385426592
null,1.0,10,adjust-currency,ignore-inflation,32580,0.0037086007173878516,0.007970785737174801,0.07084864143276691,0.00039251475489147296,-0.1568595970137272,0.2379508625196025
null,5.0,10,adjust-currency,ignore-inflation,18060,0.0043446591214191775,0.006105521579531481,0.015439452017411348,0.0001148875608535037,-0.02904765622012706,0.046525722372892986
null,5.0,15,adjust-currency,ignore-inflation,36276,0.016668872963073927,0.016148924411442556,0.02038256846974583,0.0001070161230145562,-0.02904765622012706,0.060258027659457314
null,10.0,15,adjust-currency,ignore-inflation,18034,0.016609725118700527,0.018227915103428916,0.007939105870011617,5.9118793278550926e-05,-0.008359114943083723,0.031910550578464925
null,1.0,15,adjust-currency,ignore-inflation,50759,0.020816596299367517,0.012195121951219523,0.08445367032564612,0.0003748538708427118,-0.1568595970137272,0.3206403334280572
null,3.0,15,adjust-currency,ignore-inflation,43537,0.018456113889564488,0.014152528138570597,0.02967972726086843,0.00014224291894008906,-0.05250284346318124,0.09977619987577868
